Id,SalePrice
1689,194541.77853122744
1690,192008.2863406944
1691,177170.3313768719
1692,273393.1073069064
1693,163179.1065176793
1694,183161.81006568804
1695,166110.39076195896
1696,269453.10392514436
1697,172139.7615047594
1698,341694.721006281
1699,311727.420950261
1700,242694.4014712464
1701,271106.74087278696
1702,244033.95319842466
1703,253540.53798125812
1704,283689.7668728105
1705,230152.4803012936
1706,442416.92799540394
1707,212549.01406723892
1708,202797.14858905968
1709,269488.69430852035
1710,222703.88527908653
1711,271739.78433124226
1712,265313.1709511119
1713,264303.14579947107
1714,226547.86797008244
1715,204629.79835876107
1716,172472.48074889468
1717,170320.9638298814
1718,137923.13774111014
1719,195954.11931403336
1720,234569.21193043253
1721,159294.06679633638
1722,129128.28205111089
1723,156480.83417846612
1724,208704.0663097893
1725,222196.30733378942
1726,186587.5052042179
1727,155377.7699418865
1728,177784.2867049054
1729,163368.37746266453
1730,161648.11885568098
1731,122683.46567363372
1732,130864.98829813671
1733,118361.03273151707
1734,125250.54979888478
1735,131786.08612511377
1736,118588.07602947477
1737,306003.0282363686
1738,229482.96504197962
1739,271154.42099812004
1740,217341.0130352215
1741,194541.09123535955
1742,176361.72125495525
1743,171247.3621699165
1744,302068.6189343545
1745,218493.7193834398
1746,202487.3351834795
1747,220622.18487387898
1748,233726.17043608014
1749,156410.2615175144
1750,129235.76107252912
1751,242181.94850776534
1752,120993.4568388063
1753,142429.1798729509
1754,187530.17554185895
1755,179640.59711863578
1756,131868.98255056952
1757,120348.274965728
1758,144044.7271938138
1759,171330.94869697787
1760,163642.26547420796
1761,146152.65900364032
1762,185624.4036392407
1763,176069.4067828114
1764,119035.62774826877
1765,171450.86304746213
1766,184460.63291865337
1767,232848.7261459906
1768,142875.36369007322
1769,182316.56889343506
1770,149683.17279111274
1771,125898.4066181743
1772,146545.10809045087
1773,131623.42096509103
1774,138633.1616044994
1775,138014.68092246584
1776,122653.23430817589
1777,116165.96816417115
1778,136796.5408701385
1779,114183.30252524781
1780,178012.09193802444
1781,129868.23899291232
1782,91023.03263278835
1783,144104.5124210559
1784,102704.2534304211
1785,118891.56138114072
1786,147945.98517221762
1787,150900.21639138737
1788,51710.5620684075
1789,99471.37654766701
1790,75034.21075267649
1791,195789.41363936462
1792,157805.60304002304
1793,137572.6056089828
1794,145372.1653172418
1795,131281.58545918533
1796,127086.47477522555
1797,106607.73030079054
1798,125681.7724089582
1799,116911.56808599214
1800,128076.60472067675
1801,128572.5825170377
1802,126939.7340901393
1803,149359.3199180841
1804,140348.07213725772
1805,140168.06324190873
1806,121837.32013592498
1807,122609.43695360045
1808,126729.43994856895
1809,117860.93510151966
1810,142329.73592664782
1811,94806.12994689518
1812,101257.07468191987
1813,120746.8265187429
1814,87952.15179809442
1815,45374.66249061104
1816,95828.60172166226
1817,100244.144176178
1818,150154.22170864674
1819,125230.81011736875
1820,59806.35889833175
1821,116794.19626015713
1822,143910.9132474352
1823,41382.46201040642
1824,135010.47612848814
1825,134038.94405068352
1826,103089.011076328
1827,98499.26974302875
1828,136671.32548289982
1829,117323.2643433107
1830,143652.41572963932
1831,153138.73651612
1832,69978.87097760287
1833,150799.160003975
1834,115450.88205542101
1835,113515.87002695774
1836,129265.44914186401
1837,77680.60076677335
1838,129124.14513619475
1839,98922.7513682922
1840,158699.41408221258
1841,135890.2308011207
1842,79750.14586099342
1843,125198.18787681263
1844,142908.62845402674
1845,147478.77573214896
1846,157988.217999941
1847,167587.36464215745
1848,54846.857908910424
1849,113784.88145472405
1850,121311.10577342627
1851,154627.87340746488
1852,129099.93698703937
1853,131445.75388739197
1854,166775.71026508254
1855,148368.59977342645
1856,220619.25111355213
1857,139202.95983375877
1858,139509.12809729957
1859,121296.91438690308
1860,150410.41756703358
1861,122405.1088070629
1862,286395.27284252946
1863,271051.54773337557
1864,271051.54773337557
1865,340995.8307380595
1866,335255.7694824588
1867,241073.98164062036
1868,301298.17341541295
1869,202942.89390152573
1870,221828.39537560887
1871,251718.84874078052
1872,168627.76725220174
1873,236756.23378859513
1874,144176.48357245128
1875,208490.63567137782
1876,194649.68941948877
1877,206568.80636395141
1878,195937.1734197826
1879,128819.08917872574
1880,137289.73423726024
1881,244508.00522101737
1882,248927.945507366
1883,189699.0830655101
1884,207209.7002355667
1885,250615.94045207964
1886,296590.3925361316
1887,210038.37555851773
1888,289354.0374071143
1889,167085.95975080857
1890,123372.48581486214
1891,138109.7098954322
1892,94700.67348203209
1893,131667.54507759417
1894,123064.42649030648
1895,138831.778320588
1896,129415.51462101302
1897,126376.46011408794
1898,113857.6552472352
1899,149081.81906543497
1900,149487.13443129347
1901,186722.31465683077
1902,146902.43923335863
1903,218757.21580230005
1904,141261.67400031537
1905,198446.4201971766
1906,161738.23106782083
1907,231722.3583775192
1908,111567.92404530237
1909,132492.1558740852
1910,118111.67840935235
1911,222089.63416902104
1912,317187.406257125
1913,133694.2792909296
1914,73882.66133133184
1915,284263.1014695857
1916,51639.515220746944
1917,265303.16841483366
1918,145855.91762818932
1919,182123.08497924
1920,156480.04541406798
1921,403649.4738531095
1922,325441.79341532977
1923,213615.9118620318
1924,226350.7294650895
1925,182177.5751451276
1926,407586.6689811827
1927,136421.50343943184
1928,154234.26154808552
1929,132478.7052084721
1930,137913.21873204943
1931,147068.17060237553
1932,134050.19711445188
1933,182526.36044040648
1934,182802.34891064183
1935,169220.14241682796
1936,185663.51695544366
1937,181096.62291339712
1938,172975.43017658015
1939,260884.22458932517
1940,184235.35248188573
1941,174025.25951993893
1942,185014.67677229285
1943,206307.63207576284
1944,356416.4059531677
1945,398785.37743137655
1946,123999.56632464797
1947,325280.0509686939
1948,153350.24943884497
1949,252387.78283949583
1950,183630.8986666582
1951,249632.99877309802
1952,230773.76643777592
1953,172987.48161601188
1954,192826.93603455636
1955,137188.01097403764
1956,311966.6935457369
1957,157963.2164151223
1958,314961.15170413314
1959,143358.4364857267
1960,115279.42042223219
1961,121337.89617903056
1962,97776.1135009749
1963,103567.98325428409
1964,111419.67442182315
1965,141849.56885350987
1966,140669.44955342682
1967,285904.66550181643
1968,432428.41360256664
1969,400370.4017901159
1970,440878.4195175795
1971,464918.1203683954
1972,385668.32322814036
1973,254814.51111684734
1974,333228.7213381995
1975,556734.6887175463
1976,274712.818600802
1977,366665.47004809463
1978,364239.9272403198
1979,345609.68363618624
1980,193010.11756833323
1981,364515.2536929698
1982,222872.1360972919
1983,200754.17512482594
1984,168022.5802380172
1985,226408.8635404863
1986,217537.55688274733
1987,179472.03183116284
1988,176868.39404063235
1989,192086.41112623125
1990,206166.4406006026
1991,220772.54129821798
1992,212614.95723127952
1993,172526.7947061309
1994,231821.6537033561
1995,188471.19686549972
1996,250836.40749874164
1997,322259.2187369618
1998,334923.09610505693
1999,242921.2136189698
2000,312656.080603
2001,259537.3553344993
2002,239924.08405190858
2003,275185.8537969155
2004,271755.33482738974
2005,227209.5498368314
2006,215508.99462025924
2007,251375.7167634258
2008,204974.4489149219
2009,183202.1957472955
2010,186610.1032474407
2011,145309.1548677981
2012,165062.15754211257
2013,176873.5416357214
2014,180843.88443570578
2015,195581.64268235193
2016,185230.58265507687
2017,191686.35567159264
2018,125040.94801005944
2019,134690.14568094187
2020,111691.11476915263
2021,108603.14738523637
2022,186411.66497265047
2023,141316.70150838344
2024,263638.2305475832
2025,352637.34095084004
2026,169517.98632655258
2027,157200.58058448066
2028,150680.83085080772
2029,168425.18270809035
2030,292339.52281489706
2031,249702.5183273641
2032,271648.51606239623
2033,281632.35574835306
2034,167680.4631567939
2035,221134.47647767304
2036,192215.54089657762
2037,194197.85954223538
2038,324851.0781292757
2039,224746.93841938727
2040,188960.69094214437
2041,291303.1897101915
2042,206457.97722081264
2043,178846.74921407388
2044,170174.21312169093
2045,212334.2744884786
2046,144293.20440112977
2047,145092.73363435682
2048,139521.16905091135
2049,143893.3566880798
2050,175926.3681999222
2051,110259.0758590475
2052,125513.85784071911
2053,145110.20023730033
2054,88558.01036074848
2055,156799.8175464138
2056,140542.138620359
2057,118384.28153817536
2058,212863.4511555598
2059,136146.24216564235
2060,168919.29582307872
2061,181045.6585638784
2062,132194.2670045565
2063,118930.0637716148
2064,140495.93670912657
2065,118155.14596224832
2066,178489.7316942835
2067,120743.41200391584
2068,149845.51200306765
2069,88050.76262329456
2070,112519.107113391
2071,88563.99810508167
2072,141253.96268202458
2073,138213.83502507771
2074,184581.83798966277
2075,148014.40458449136
2076,116368.45236370224
2077,156478.07859117095
2078,132260.44762626343
2079,132093.15824523143
2080,123423.19482286942
2081,126113.02650922518
2082,123437.89995347237
2083,147359.65846467798
2084,117260.6562037838
2085,123436.34444119614
2086,117426.637878183
2087,116900.35698119612
2088,95141.54084887182
2089,78496.6307628569
2090,125924.75599650247
2091,107604.40755314499
2092,123322.65911183433
2093,118170.98844153991
2094,115566.63351144282
2095,144436.93735698672
2096,83092.2296402258
2097,98579.00004890724
2098,143661.5752971808
2099,44201.322849195196
2100,68940.6844672845
2101,102642.43869551488
2102,122756.04231985314
2103,101808.45584967214
2104,137662.11932871697
2105,121479.01167637885
2106,50185.183408961515
2107,199148.69884226573
2108,115471.15255227547
2109,105921.89097587875
2110,132273.8691379947
2111,131477.17025020448
2112,144721.98883412813
2113,116817.51697357585
2114,110581.82353008694
2115,162628.83170209007
2116,114562.11683098078
2117,147980.1467147249
2118,122403.90693912863
2119,114993.7492928949
2120,110982.841007585
2121,91951.80245194798
2122,116289.11191440372
2123,83096.35251021964
2124,171123.07396988483
2125,131882.81129119758
2126,157791.53502327518
2127,155403.2535362008
2128,126785.3228826292
2129,97062.86843116925
2130,135203.56182915487
2131,141997.9688814358
2132,115706.42527169056
2133,119115.48046587978
2134,131045.756633771
2135,89077.42388759842
2136,71854.03633292651
2137,106287.41520808371
2138,133222.2131203756
2139,155209.43644344452
2140,137533.44513101794
2141,158569.0778788346
2142,124373.92056722705
2143,144799.16341089492
2144,114397.78716802853
2145,135653.26678631612
2146,177087.76006579463
2147,137457.86853930113
2148,139056.6685624863
2149,144320.17883448882
2150,231142.33774949313
2151,124904.12053342245
2152,192063.72321284455
2153,171251.90013778914
2154,105657.60735479531
2155,134967.2046357709
2156,264427.89062808815
2157,229763.348684164
2158,224749.11407186938
2159,206109.95396739582
2160,178711.05604327435
2161,244339.89894058794
2162,449726.52355685213
2163,359088.3517761036
2164,263625.1818010712
2165,203932.49687821572
2166,149136.48543917498
2167,221534.8472165116
2168,196223.46291009703
2169,194401.82473193825
2170,215833.2319742583
2171,147964.2019595869
2172,133012.16274825038
2173,165033.79982932063
2174,230651.97708673397
2175,304237.589561584
2176,329571.51999355236
2177,235104.52155547714
2178,218721.729199673
2179,139355.28479319208
2180,198141.38885876484
2181,185295.81573185662
2182,220571.69725803353
2183,182246.97663018134
2184,121484.87695908328
2185,140093.1320898533
2186,141647.81283046218
2187,152447.32581948474
2188,153445.41379837395
2189,271944.2425388791
2190,78863.2482205568
2191,81722.06213816375
2192,92434.03763564282
2193,104944.99341383373
2194,104452.51050159098
2195,107298.39690482666
2196,102175.01812407434
2197,107793.53520296661
2198,158088.46382714366
2199,167424.92301165115
2200,150201.54940905207
2201,147594.15499369512
2202,207054.07261174227
2203,141774.51367544103
2204,186457.22628723658
2205,119278.72896566213
2206,125946.8425164767
2207,236925.39973404893
2208,264089.245639673
2209,224415.53187130432
2210,116638.30298910188
2211,119269.93976490383
2212,114475.28934606211
2213,108655.07401958256
2214,130695.34033671283
2215,100094.97348712651
2216,147871.85742636223
2217,23028.133162789967
2218,90307.33943665863
2219,78820.20595799817
2220,71573.54186575707
2221,289422.6034814893
2222,261560.96679808132
2223,291351.5535872437
2224,218865.1327679366
2225,118115.26922318706
2226,186343.57320014882
2227,217549.64243374066
2228,272306.7508395364
2229,262349.4862205111
2230,151910.38429882654
2231,211446.66645917858
2232,180968.26476852482
2233,179869.23035060184
2234,242107.98632809453
2235,208630.50494897168
2236,273690.7048653386
2237,347386.7986551203
2238,202860.09680572886
2239,123413.24052392667
2240,160954.8549552642
2241,157668.75214592405
2242,121712.6221280644
2243,127405.98165625622
2244,102045.5241292692
2245,101521.78734944823
2246,145386.0237156278
2247,105453.7445644692
2248,134089.61965788473
2249,123854.41911054678
2250,136175.07239190972
2251,105679.85623094672
2252,174891.4599853182
2253,154378.58113729075
2254,173886.00755359087
2255,181795.35375313973
2256,180968.8284575012
2257,209548.88110474418
2258,158729.29798313772
2259,177668.0776047391
2260,157832.9837524048
2261,184343.61463763157
2262,206175.28954350963
2263,361267.75179335126
2264,533712.483673627
2265,161093.32091255515
2266,304468.09006054496
2267,385485.1724903742
2268,461036.23906195635
2269,151987.8426057946
2270,193286.00606323825
2271,221543.90355685216
2272,196536.10938039035
2273,160097.77761120503
2274,180446.17791626378
2275,173061.92921603326
2276,190050.1423012953
2277,188337.05908608108
2278,143286.4616771665
2279,121285.43313990533
2280,127095.23701506252
2281,161057.18308748002
2282,184043.90612477163
2283,103871.17137746353
2284,109321.65633660562
2285,142206.6908459399
2286,126963.46006264938
2287,368887.7054651942
2288,271948.2534749732
2289,366142.8425093449
2290,466815.0545611184
2291,329802.9161495493
2292,459778.03011159756
2293,481593.1910161801
2294,407201.8824901683
2295,485278.1743012235
2296,293693.236929121
2297,327868.46844799886
2298,355680.99358669925
2299,343506.51910058584
2300,343640.7011265716
2301,300180.75137764105
2302,237558.25620500193
2303,238503.7736037803
2304,253137.97364646924
2305,191216.68831775858
2306,187177.2817776853
2307,195067.6557140843
2308,218972.14404459478
2309,294925.79427592625
2310,206339.30687827882
2311,196733.7027631543
2312,185287.2797433459
2313,177177.22509283735
2314,168981.382173092
2315,180032.32296031102
2316,199075.3689560644
2317,184653.16326990855
2318,180756.0064671202
2319,181529.0701046121
2320,178591.56666618833
2321,251922.10790858345
2322,177766.9862791806
2323,181679.52595748176
2324,177261.3164544278
2325,221438.16911900562
2326,170522.91034364063
2327,200794.7658452764
2328,221057.59337628094
2329,188829.49635892664
2330,179831.78130679962
2331,349239.5735907924
2332,400524.7952188895
2333,326166.19767813873
2334,249347.33141418902
2335,274228.3545294227
2336,320122.2074710544
2337,194437.4819720291
2338,281633.36165581655
2339,213049.5811803511
2340,420053.346480998
2341,223164.82748576807
2342,236424.31808354054
2343,224941.661688577
2344,224957.19803765745
2345,244804.20276300167
2346,210620.95093098911
2347,194263.09109948797
2348,238160.54373129248
2349,187712.73032820274
2350,312670.27374709374
2351,259840.07501960063
2352,258076.51295188811
2353,244278.2128815976
2354,139128.92861007823
2355,149808.2732507517
2356,150359.36766962302
2357,189100.66093412082
2358,188490.32198741718
2359,133166.00870343132
2360,117180.08275659318
2361,147770.84271239265
2362,282047.15032141464
2363,134683.27094634232
2364,150352.79029783842
2365,226232.41234258076
2366,186005.14723960363
2367,220168.75173875285
2368,216177.72944836257
2369,222876.60048320427
2370,170538.8182921896
2371,171525.3020602846
2372,188286.6870986584
2373,278924.61663743266
2374,325958.86625205347
2375,262267.79026068485
2376,266287.5537641319
2377,375679.5486529009
2378,141605.70984461307
2379,214373.46803027156
2380,148857.909464275
2381,167557.0567117586
2382,196657.36548173215
2383,200716.5589133901
2384,245436.62011506522
2385,167739.07241801562
2386,135306.0326803474
2387,132422.42698123562
2388,100607.84990871139
2389,128580.99491818658
2390,143304.58139306874
2391,141450.4597910746
2392,118683.07705607188
2393,174790.6695879323
2394,143886.25346189566
2395,210456.86300958562
2396,145689.6448868477
2397,215233.2838913195
2398,135122.52239789916
2399,59500.09944573079
2400,61548.26612497514
2401,107209.88838769094
2402,138906.21625570912
2403,146143.33397499644
2404,161284.82180536905
2405,160617.34346768117
2406,140025.87399516156
2407,132448.08169526278
2408,143186.45036273345
2409,125564.15326808703
2410,166021.94363148182
2411,122525.21937075868
2412,150414.91201015608
2413,133930.0348598246
2414,140741.66360973084
2415,138956.61872018263
2416,126393.75842365064
2417,134777.86581290409
2418,128423.81843683426
2419,116512.05599802083
2420,130496.55859830612
2421,146586.09429531964
2422,116172.62487244987
2423,124530.04979618904
2424,154076.65333488572
2425,263224.27119937656
2426,131502.0900390092
2427,138650.86361326458
2428,181763.8779485791
2429,116449.21040298807
2430,132619.47404395355
2431,112305.86236335587
2432,143606.75357436782
2433,150423.2615657173
2434,145877.09784517123
2435,157727.19016931238
2436,107971.39476342316
2437,113798.47420571439
2438,131368.1974329179
2439,105692.30701505876
2440,123984.42669352602
2441,91914.19857303581
2442,100959.39633218679
2443,122136.0781103322
2444,125603.65314991327
2445,81695.06204769222
2446,137725.20852818782
2447,184262.37615888636
2448,140322.93861245678
2449,109466.26215904641
2450,151037.1684755186
2451,127325.96645316882
2452,195754.74018530786
2453,95668.33867476227
2454,121663.67588764089
2455,122607.62491310938
2456,129665.58541767679
2457,122463.9393322939
2458,127560.47600669076
2459,111175.4492782204
2460,145481.50873190607
2461,122259.90999904717
2462,128578.28410989829
2463,124573.15947011017
2464,186281.32636606973
2465,148256.89439675136
2466,108251.59381242956
2467,137058.33011972863
2468,89929.51143993696
2469,92712.34816467162
2470,194343.38279984664
2471,201405.42384437064
2472,170870.56803124805
2473,111440.85026733697
2474,72128.40433070227
2475,233327.04401282483
2476,114519.65337401383
2477,128509.88803987863
2478,155881.05182855547
2479,104008.52861927303
2480,157812.59140027338
2481,120817.7325951554
2482,126235.30400071226
2483,116074.46309636063
2484,124784.36061881734
2485,127056.71934771007
2486,163429.97485143103
2487,166393.53569213965
2488,157971.76105374718
2489,152968.59396526907
2490,147195.79352189848
2491,96101.08524548703
2492,183476.20667220387
2493,158177.92392792276
2494,152401.31123394708
2495,97906.28881121162
2496,258361.5618100615
2497,153318.18389273898
2498,116377.92146041585
2499,81929.29319883887
2500,127108.94001373308
2501,138695.4241939529
2502,139666.11055337734
2503,96619.0458677807
2504,199343.86493452737
2505,218027.43102657492
2506,255638.5238713554
2507,309748.70733131596
2508,255664.81927983675
2509,212909.9399174153
2510,220414.26554803585
2511,174823.89898984192
2512,204743.4695786556
2513,217255.15790799996
2514,270914.3797943976
2515,146722.06307752567
2516,166624.83635660843
2517,146175.7031562799
2518,155637.39914366568
2519,223234.70470980392
2520,211738.87727071115
2521,186225.44747904636
2522,220342.2582123601
2523,123648.41839704792
2524,134626.2926776601
2525,144514.89552976718
2526,135512.69485113464
2527,121347.16316294682
2528,126444.16883711595
2529,123706.51712108596
2530,119920.25802861569
2531,246748.30578803812
2532,225146.1356507629
2533,193752.24487043318
2534,230193.59749022647
2535,307925.9380214068
2536,240046.05251023514
2537,240445.44607403493
2538,187164.9790313614
2539,181633.24981544394
2540,174079.02150159155
2541,184555.1755664908
2542,166051.3180855298
2543,128952.29734533407
2544,116160.0691279709
2545,135455.41936688923
2546,126279.09216670922
2547,136481.41675616388
2548,153672.58425346581
2549,155432.98893475294
2550,209677.56175951564
2551,141347.38949927708
2552,122288.78918525178
2553,71848.47619966972
2554,99261.06286443604
2555,120353.33909085821
2556,103088.57801545522
2557,101770.28954435141
2558,147467.7942902904
2559,136470.3689232111
2560,144384.1691196319
2561,144848.766250399
2562,137028.879357867
2563,151194.2288377901
2564,206681.04187286395
2565,138228.9126878497
2566,160211.2365668243
2567,140466.5470582461
2568,205462.167671257
2569,211381.05229450346
2570,116766.51523476974
2571,172416.87934006064
2572,163972.34426476277
2573,219834.84382563617
2574,302882.31835677795
2575,133859.6372522323
2576,119740.37317469405
2577,144651.23145200853
2578,83456.74502783548
2579,62554.75282946331
2580,108791.5565034512
2581,126074.67211004693
2582,113745.10970554598
2583,309386.11645633995
2584,174729.91920756781
2585,176363.30013883451
2586,230001.97040965516
2587,208628.7864093545
2588,142705.43292071205
2589,150990.5236852158
2590,229825.56255354357
2591,223322.85458019207
2592,203184.79148491658
2593,251531.66236837066
2594,189627.34395173483
2595,202000.8546435011
2596,313350.8224745908
2597,181811.3761690809
2598,266771.27902019303
2599,341655.63059581217
2600,140122.36321352632
2601,149871.70618162752
2602,80001.0461549573
2603,94694.1410851458
2604,90509.7031034021
2605,75896.66841249779
2606,149259.95656937515
2607,197321.6444835109
2608,192023.32286117427
2609,170665.18507288603
2610,120009.7616180555
2611,97232.00373075865
2612,154035.57485897807
2613,135111.2502419972
2614,131950.8580360975
2615,160446.97536498556
2616,151467.49803957794
2617,180128.65062843155
2618,218275.45815793943
2619,204504.69353723247
2620,188561.9233406533
2621,177299.5308665402
2622,183404.03720095934
2623,250464.4078536035
2624,300675.86909072543
2625,294626.1643667756
2626,172705.08870909404
2627,158892.01803666548
2628,461994.1689529956
2629,539859.3605921003
2630,356886.5266298042
2631,480154.2498076032
2632,434297.49137991754
2633,296492.3733955137
2634,428256.1315959255
2635,157215.9609199926
2636,183928.1218663911
2637,175955.02683096947
2638,265065.3241128018
2639,181369.26202298712
2640,150462.88430217715
2641,100409.78196738659
2642,185109.45688804373
2643,107197.76060068235
2644,121586.70523675374
2645,106947.53440817252
2646,96447.23794382748
2647,106379.03449492864
2648,151212.60012594695
2649,150972.0580902982
2650,140798.43650843945
2651,143473.2749298618
2652,411576.63157687197
2653,250355.13349009212
2654,244767.06894096293
2655,426762.59778576484
2656,313295.520233521
2657,355707.4405839459
2658,308843.79972755857
2659,295796.035618853
2660,358438.0575355433
2661,370963.10938427615
2662,367843.10993655067
2663,281854.1247183012
2664,280305.90062377625
2665,342233.73627445224
2666,298003.7419973451
2667,168403.38712976832
2668,181066.95999328085
2669,172225.586279633
2670,274413.1626538773
2671,184649.2302475206
2672,200494.34183253685
2673,215252.03222413867
2674,203794.42503786716
2675,166328.3316162637
2676,193197.33319538127
2677,196221.54077052727
2678,257025.95641120189
2679,274000.9325950613
2680,290440.35246774595
2681,399970.7573916329
2682,326537.49942637765
2683,557497.8440415638
2684,321969.8021822516
2685,339178.59625171206
2686,257251.1832057026
2687,322447.1599789929
2688,211966.53173596284
2689,202974.25360137987
2690,431358.4326900695
2691,190698.19500078022
2692,141114.46254657142
2693,190786.19315091427
2694,140496.03978914462
2695,187989.66435812466
2696,183976.72288025555
2697,182718.1647514072
2698,211096.761209405
2699,176525.17916613925
2700,156736.6360299437
2701,153839.32427600524
2702,118721.99083793376
2703,127318.22082327078
2704,138529.37339604687
2705,122452.86530925994
2706,117336.23437718135
2707,128465.50294251204
2708,136286.54208231205
2709,113088.25703193469
2710,128129.21462474317
2711,275193.02575886296
2712,365537.0585044199
2713,169078.00639419764
2714,146798.71986198067
2715,174396.96202126436
2716,140977.74777066376
2717,194483.11706640804
2718,222780.6422931846
2719,160437.13003716856
2720,172404.16060041645
2721,134027.20196708958
2722,168162.1445353372
2723,142521.68764546263
2724,131143.46103146457
2725,130178.85895982863
2726,145696.90228247235
2727,176255.98296650816
2728,175095.31318517085
2729,152026.52285759008
2730,146254.21400636705
2731,134517.96101756886
2732,133022.2103537289
2733,154055.2675600425
2734,156092.67134837405
2735,135410.94716877805
